Ticket-ID;Kategorie;Datum;Uhrzeit
115104;Depot;07.06.19;13:02:28
115105;Facebook;07.06.19;13:03:31
115114;Großer Verteiler;07.06.19;13:30:15
115116;Facebook;07.06.19;13:35:12
115121;Sonstiges;07.06.19;13:54:59
115122;Bearbeiten_EILT;07.06.19;13:55:30
115125;Depot;07.06.19;14:07:06
115126;Depot;07.06.19;14:08:38
115133;Depot;07.06.19;14:29:48
115148;Depot;07.06.19;15:10:38
115153;Sonstiges;07.06.19;15:48:25
115158;Facebook;07.06.19;16:10:32
115159;Facebook;07.06.19;16:14:34
115163;Sonstiges;07.06.19;16:25:12
115182;Facebook;07.06.19;18:14:05
115188;Facebook;07.06.19;19:00:29
115191;Twitter;07.06.19;19:37:13
115193;Facebook;07.06.19;19:39:55
115194;Facebook;07.06.19;19:57:35
115198;Facebook;07.06.19;20:29:04
115199;Facebook;07.06.19;20:38:05
115200;Facebook;07.06.19;20:39:34
115201;Facebook;07.06.19;20:53:33
115202;Facebook;07.06.19;21:01:01
115204;Facebook;07.06.19;21:13:55
115205;Facebook;07.06.19;21:16:10
115206;Facebook;07.06.19;21:30:09
115207;Facebook;07.06.19;21:32:31
115208;Facebook;07.06.19;21:37:42
115211;Facebook;07.06.19;21:57:04
115212;Facebook;07.06.19;22:00:09
115213;Facebook;07.06.19;22:05:30
115214;Facebook;07.06.19;22:10:41
115215;Facebook;07.06.19;22:15:17
115216;Facebook;07.06.19;22:17:30
115217;Facebook;07.06.19;22:19:00
115223;Facebook;07.06.19;22:54:25
115224;Twitter;07.06.19;23:16:09
115226;Facebook;07.06.19;23:33:06
115227;Facebook;07.06.19;23:36:01
115236;Facebook;08.06.19;05:02:35
115237;Sonstiges;08.06.19;06:40:05
115238;Facebook;08.06.19;06:41:00
115239;FB Nachricht;08.06.19;06:43:56
115240;Facebook;08.06.19;06:51:57
115241;Facebook;08.06.19;06:54:54
115242;Facebook;08.06.19;06:56:24
115243;Facebook;08.06.19;07:15:45
115244;Facebook;08.06.19;07:20:09
115245;Facebook;08.06.19;07:31:51
115249;Facebook;08.06.19;07:43:04
115250;Facebook;08.06.19;07:43:05
115251;Bearbeiten_EILT;08.06.19;07:48:05
115253;Facebook;08.06.19;07:57:50
115255;Facebook;08.06.19;07:58:37
115259;Facebook;08.06.19;08:27:41
115260;Facebook;08.06.19;08:29:16
115261;Facebook;08.06.19;08:30:58
115262;Facebook;08.06.19;08:31:45
115263;Facebook;08.06.19;08:33:34
115266;Facebook;08.06.19;08:54:35
115267;Facebook;08.06.19;08:56:49
115269;Facebook;08.06.19;09:05:05
115271;Facebook;08.06.19;09:13:12
115274;Facebook;08.06.19;09:27:57
115275;Facebook;08.06.19;09:32:24
115278;Facebook;08.06.19;09:43:40
115282;Facebook;08.06.19;10:09:07
115292;Twitter;08.06.19;10:42:27
115304;Facebook;08.06.19;11:15:15
115315;Twitter;08.06.19;12:47:17
115326;Facebook;08.06.19;13:56:36
115328;Bearbeiten_EILT;08.06.19;14:01:56
115340;Facebook;08.06.19;15:20:17
115346;Facebook;08.06.19;15:57:04
115355;Facebook;08.06.19;17:06:17
115363;Facebook;08.06.19;17:27:12
115364;Facebook;08.06.19;17:28:01
115365;Twitter;08.06.19;17:28:36
115387;Facebook;08.06.19;23:03:10
115393;Facebook;09.06.19;00:20:55
115394;Facebook;09.06.19;00:24:40
115395;Facebook;09.06.19;00:26:11
115396;Facebook;09.06.19;00:39:31
115397;Facebook;09.06.19;02:12:17
115398;Facebook;09.06.19;02:17:02
115407;Facebook;09.06.19;06:33:28
115450;Depot;09.06.19;12:13:48
115455;Twitter;09.06.19;12:25:06
115458;Spam;09.06.19;12:34:58
115475;Facebook;09.06.19;13:56:40
115477;Facebook;09.06.19;14:05:25
115478;Facebook;09.06.19;14:09:54
115479;Facebook;09.06.19;14:09:56
115480;Facebook;09.06.19;14:09:57
115481;Facebook;09.06.19;14:10:05
115491;Bearbeiten_EILT;09.06.19;15:26:45
115600;Twitter;10.06.19;13:07:10
115604;Twitter;10.06.19;13:19:22
115605;Twitter;10.06.19;13:19:22
115607;Twitter;10.06.19;13:24:27
115608;Twitter;10.06.19;13:24:27
115615;Twitter;10.06.19;14:18:18
115648;Sonstiges;10.06.19;17:59:09
115653;Spam;10.06.19;18:29:22
115654;Sonstiges;10.06.19;18:36:29
115673;Facebook;10.06.19;20:32:02
115684;Facebook;10.06.19;22:18:30
115709;Bearbeiten_EILT;11.06.19;08:47:13
115710;Facebook;11.06.19;09:27:45
115713;Bearbeiten_EILT;11.06.19;09:46:11
115716;Twitter;11.06.19;09:53:13
115718;Bearbeiten;11.06.19;10:00:19
115730;Spam;11.06.19;11:14:55
115741;Spam;11.06.19;12:40:34
115765;Spam;11.06.19;13:28:31
115772;Taufe;11.06.19;13:41:38
115775;Bearbeiten_EILT;11.06.19;14:21:27
115816;Sonstiges;11.06.19;16:11:19
115851;Großer Verteiler;11.06.19;19:05:37
115858;Sonstiges_2;11.06.19;19:20:45
115864;Sonstiges_2;11.06.19;19:39:54
115902;Twitter;11.06.19;22:35:54
115911;Spam;11.06.19;23:24:43
115922;Großer Verteiler;12.06.19;00:04:35
115931;Sonstiges;12.06.19;01:22:09
115945;FB Nachricht;12.06.19;07:24:38
115956;FB Nachricht;12.06.19;07:36:44
116005;Bearbeiten_EILT;12.06.19;10:26:46
116022;Twitter;12.06.19;11:42:04
116040;Bearbeiten;12.06.19;13:48:00
116087;Spam;12.06.19;14:53:05
116094;Sonstiges;12.06.19;15:02:16
116099;Facebook;12.06.19;15:13:29
116101;Facebook;12.06.19;15:19:53
116103;Facebook;12.06.19;15:20:41
116104;Briefe;12.06.19;15:25:29
116155;Sonstiges;12.06.19;18:34:41
116163;Sonstiges;12.06.19;18:57:52
116178;Twitter;12.06.19;19:41:17
116179;Twitter;12.06.19;19:46:22
116180;Twitter;12.06.19;19:46:22
116198;Spam;12.06.19;21:05:50
116209;Sonstiges;12.06.19;22:31:32
116211;Twitter;12.06.19;23:02:42
116213;Twitter;12.06.19;23:14:54
116216;Facebook;12.06.19;23:45:52
116218;Facebook;12.06.19;23:52:15
116221;Großer Verteiler;13.06.19;00:04:44
116225;Twitter;13.06.19;00:43:22
116228;Twitter;13.06.19;00:47:26
116238;Twitter;13.06.19;06:10:43
116252;Twitter;13.06.19;08:04:22
116260;Bearbeiten_EILT;13.06.19;08:25:57
116265;Newsletter/Information;13.06.19;09:24:54
116325;Bearbeiten_EILT;13.06.19;15:32:09
116344;Twitter;13.06.19;17:50:37
116372;Spam;13.06.19;19:58:11
116398;Spam;13.06.19;22:20:20
116408;Großer Verteiler;14.06.19;01:21:08
116458;Bearbeiten_EILT;14.06.19;10:46:06
116463;Großer Verteiler;14.06.19;11:17:21
116483;Spam;14.06.19;13:00:20
116492;Sonstiges;14.06.19;14:29:43
116566;Großer Verteiler;14.06.19;21:45:16
116602;Bearbeitung_EILT_ohneFreigabe;15.06.19;08:56:21
116605;Facebook;15.06.19;10:04:45
116609;Twitter;15.06.19;10:48:16
116610;Bearbeiten_EILT;15.06.19;10:52:43
116623;Sonstiges;15.06.19;12:16:21
116631;Newsletter/Information;15.06.19;14:35:52
116633;Bearbeiten_EILT;15.06.19;15:22:43
116636;Facebook;15.06.19;16:09:46
116637;Twitter;15.06.19;16:12:33
116648;Spam;15.06.19;17:19:02
116649;Bearbeiten_EILT;15.06.19;17:36:15
116704;Sonstiges;16.06.19;07:31:27
116725;Sonstiges;16.06.19;10:35:19
116731;Spam;16.06.19;11:32:15
116732;Sonstiges;16.06.19;11:32:49
116740;Depot;16.06.19;12:28:14
116743;Sonstiges;16.06.19;13:13:38
116748;Spam;16.06.19;14:27:41
116754;Twitter;16.06.19;15:40:46
116755;Großer Verteiler;16.06.19;15:40:47
116756;Großer Verteiler;16.06.19;15:40:49
116757;Twitter;16.06.19;15:42:48
116758;Twitter;16.06.19;15:45:50
116760;Twitter;16.06.19;15:47:52
116772;Twitter;16.06.19;16:46:47
116783;Facebook;16.06.19;17:43:32
116785;Facebook;16.06.19;17:46:31
116789;Facebook;16.06.19;17:56:31
116790;Facebook;16.06.19;17:57:17
116806;Facebook;16.06.19;18:23:24
116817;Bearbeiten_EILT;16.06.19;18:51:43
116832;Facebook;16.06.19;19:25:39
116836;Großer Verteiler;16.06.19;19:55:13
116840;Facebook;16.06.19;20:01:00
116841;Facebook;16.06.19;20:08:58
116842;Facebook;16.06.19;20:12:02
116845;Facebook;16.06.19;20:21:17
116847;Facebook;16.06.19;20:27:45
116848;Twitter;16.06.19;20:28:27
116849;Facebook;16.06.19;20:28:29
116850;Facebook;16.06.19;20:29:14
116853;Twitter;16.06.19;20:38:38
116855;Bearbeiten_EILT;16.06.19;20:41:36
116856;Twitter;16.06.19;20:46:45
116871;Facebook;16.06.19;22:09:30
116876;Bearbeiten_EILT;16.06.19;22:39:29
116901;Facebook;16.06.19;23:32:38
116903;Facebook;16.06.19;23:50:00
116914;Bearbeiten_EILT;17.06.19;00:52:06
116931;Twitter;17.06.19;07:02:56
116935;Facebook;17.06.19;08:03:02
116938;Twitter;17.06.19;08:44:26
116949;Facebook;17.06.19;09:53:35
116969;Twitter;17.06.19;12:00:30
116970;Sonstiges;17.06.19;12:11:13
116979;Facebook;17.06.19;12:53:18
116990;Twitter;17.06.19;13:51:20
116991;Facebook;17.06.19;13:52:27
116994;Facebook;17.06.19;14:15:57
117022;Bearbeiten;17.06.19;15:54:25
117034;Bearbeiten_EILT;17.06.19;17:00:01
117042;Sonstiges;17.06.19;17:58:02
117049;Facebook;17.06.19;18:37:05
117068;Twitter;17.06.19;20:35:04
117071;Bearbeiten_EILT;17.06.19;21:55:47
117082;Facebook;17.06.19;23:26:01
117088;Facebook;18.06.19;00:09:12
117090;FB Nachricht;18.06.19;00:16:20
117094;Facebook;18.06.19;00:22:29
117098;Großer Verteiler;18.06.19;02:02:04
117102;Facebook;18.06.19;05:12:38
117106;Facebook;18.06.19;06:07:06
117108;Facebook;18.06.19;06:13:42
117109;Facebook;18.06.19;06:39:11
117135;Twitter;18.06.19;09:56:55
117138;Bearbeiten_EILT;18.06.19;10:10:21
117165;Facebook;18.06.19;12:45:13
117173;Facebook;18.06.19;13:16:40
117185;Facebook;18.06.19;14:22:00
117199;Facebook;18.06.19;14:46:32
117201;Stipendium;18.06.19;14:55:40
117221;Twitter;18.06.19;16:57:41
117236;Twitter;18.06.19;17:59:43
117261;Bearbeiten_EILT;18.06.19;21:15:09
117266;Bearbeiten_EILT;18.06.19;21:55:56
117280;Sonstiges;18.06.19;23:32:40
117318;Twitter;19.06.19;08:02:46
117362;Twitter;19.06.19;09:22:05
117390;Bearbeiten_EILT;19.06.19;10:47:54
117405;Facebook;19.06.19;11:22:42
117423;Bearbeiten_EILT;19.06.19;11:55:06
117436;Sonstiges;19.06.19;12:22:53
117440;Bearbeiten_EILT;19.06.19;12:38:31
117448;Großer Verteiler;19.06.19;12:55:09
117463;Twitter;19.06.19;13:50:33
117478;Twitter;19.06.19;14:26:12
117484;Bearbeiten_EILT;19.06.19;14:46:03
117506;Sonstiges;19.06.19;15:50:38
117512;Twitter;19.06.19;16:04:00
117527;Großer Verteiler;19.06.19;17:06:17
117531;Großer Verteiler;19.06.19;17:14:23
117537;Bearbeiten_EILT;19.06.19;17:45:40
117540;Sonstiges;19.06.19;18:06:20
117547;Twitter;19.06.19;18:23:24
117554;Facebook;19.06.19;19:02:21
117590;Facebook;19.06.19;20:53:34
117591;Twitter;19.06.19;20:54:53
117598;Twitter;19.06.19;21:12:09
117657;Sonstiges;20.06.19;01:58:33
117660;Twitter;20.06.19;05:38:25
117664;Spam;20.06.19;06:21:30
117666;Spam;20.06.19;06:40:40
117671;Sonstiges;20.06.19;07:32:04
117674;Twitter;20.06.19;07:38:13
117694;Bearbeiten_EILT;20.06.19;09:10:18
117706;Sonstiges;20.06.19;09:30:01
117717;Sonstiges;20.06.19;10:03:47
117718;Bearbeiten_EILT;20.06.19;10:06:18
117729;Twitter;20.06.19;10:47:04
117772;Twitter;20.06.19;12:19:30
117773;Twitter;20.06.19;12:19:30
117774;Twitter;20.06.19;12:19:35
117775;Großer Verteiler;20.06.19;12:19:53
117783;Facebook;20.06.19;12:30:51
117804;Facebook;20.06.19;13:19:21
117810;Twitter;20.06.19;13:29:38
117812;Twitter;20.06.19;13:33:40
117821;Facebook;20.06.19;13:44:04
117842;Facebook;20.06.19;14:12:57
117843;Twitter;20.06.19;14:17:26
117845;Facebook;20.06.19;14:17:43
117847;Facebook;20.06.19;14:23:06
117864;Facebook;20.06.19;14:56:09
117866;Facebook;20.06.19;15:01:22
117881;Facebook;20.06.19;15:31:06
117889;Facebook;20.06.19;15:50:36
117902;Twitter;20.06.19;16:27:37
117904;Facebook;20.06.19;16:30:50
117905;Facebook;20.06.19;16:33:10
117911;Facebook;20.06.19;16:39:27
117912;Facebook;20.06.19;16:40:58
117914;Facebook;20.06.19;16:49:24
117915;Facebook;20.06.19;16:53:25
117916;Facebook;20.06.19;16:59:00
117922;Facebook;20.06.19;17:10:26
117923;Twitter;20.06.19;17:11:22
117926;Facebook;20.06.19;17:13:28
117927;Facebook;20.06.19;17:14:16
117928;Facebook;20.06.19;17:15:05
117929;Facebook;20.06.19;17:15:07
117930;Facebook;20.06.19;17:15:53
117931;Facebook;20.06.19;17:15:54
117933;Facebook;20.06.19;17:17:34
117934;Facebook;20.06.19;17:17:35
117936;Facebook;20.06.19;17:19:16
117938;Twitter;20.06.19;17:20:28
117939;Facebook;20.06.19;17:20:51
117940;Facebook;20.06.19;17:21:40
117941;Twitter;20.06.19;17:22:30
117942;Facebook;20.06.19;17:26:28
117943;Twitter;20.06.19;17:27:34
117952;Facebook;20.06.19;17:39:40
117958;Facebook;20.06.19;17:46:40
117959;Twitter;20.06.19;17:47:54
117963;Facebook;20.06.19;17:56:34
117964;Facebook;20.06.19;17:56:35
117965;Facebook;20.06.19;17:56:37
117967;Facebook;20.06.19;17:58:10
117968;Twitter;20.06.19;17:59:05
117974;Facebook;20.06.19;18:11:52
117975;Facebook;20.06.19;18:12:39
117976;Facebook;20.06.19;18:13:27
117977;Twitter;20.06.19;18:14:19
117978;Facebook;20.06.19;18:15:41
117979;Facebook;20.06.19;18:17:59
117980;Facebook;20.06.19;18:18:01
117981;Facebook;20.06.19;18:18:02
117982;Facebook;20.06.19;18:18:49
117983;Facebook;20.06.19;18:20:20
117984;Facebook;20.06.19;18:21:55
117985;Facebook;20.06.19;18:23:25
117987;Facebook;20.06.19;18:28:04
117989;Facebook;20.06.19;18:29:38
117990;Facebook;20.06.19;18:31:11
117993;Facebook;20.06.19;18:31:57
117994;Facebook;20.06.19;18:32:43
117997;Facebook;20.06.19;18:35:45
118001;Facebook;20.06.19;18:39:52
118005;Facebook;20.06.19;18:42:16
118012;Facebook;20.06.19;18:45:24
118014;Twitter;20.06.19;18:47:54
118016;Facebook;20.06.19;18:49:20
118017;Twitter;20.06.19;18:51:57
118019;Facebook;20.06.19;18:53:08
118023;Facebook;20.06.19;19:02:35
118024;Facebook;20.06.19;19:03:25
118025;Facebook;20.06.19;19:05:01
118034;Facebook;20.06.19;19:10:51
118036;Facebook;20.06.19;19:12:29
118038;Facebook;20.06.19;19:18:05
118041;Facebook;20.06.19;19:19:31
118043;Facebook;20.06.19;19:20:24
118050;Facebook;20.06.19;19:38:32
118054;Facebook;20.06.19;19:47:33
118056;Bearbeiten_EILT;20.06.19;19:53:53
118061;Twitter;20.06.19;20:00:55
118071;Facebook;20.06.19;20:16:24
118072;Facebook;20.06.19;20:19:25
118073;Facebook;20.06.19;20:20:14
118074;Facebook;20.06.19;20:20:15
118077;Facebook;20.06.19;20:22:37
118084;Twitter;20.06.19;20:38:31
118088;Facebook;20.06.19;20:44:52
118091;Facebook;20.06.19;20:53:11
118100;Facebook;20.06.19;21:14:21
118103;Facebook;20.06.19;21:19:40
118104;Facebook;20.06.19;21:19:42
118110;Facebook;20.06.19;21:28:45
118111;Twitter;20.06.19;21:30:21
118113;Facebook;20.06.19;21:40:43
118116;Bearbeiten_EILT;20.06.19;21:43:15
118121;Facebook;20.06.19;21:53:08
118123;Facebook;20.06.19;21:58:28
118124;Facebook;20.06.19;22:00:03
118125;Facebook;20.06.19;22:03:09
118126;Facebook;20.06.19;22:03:10
118131;Facebook;20.06.19;22:05:35
118136;Facebook;20.06.19;22:11:59
118137;Facebook;20.06.19;22:12:01
118138;Facebook;20.06.19;22:12:48
118140;Facebook;20.06.19;22:13:34
118141;Facebook;20.06.19;22:14:22
118143;Facebook;20.06.19;22:15:11
118152;Facebook;20.06.19;22:31:14
118159;Facebook;20.06.19;22:38:54
118161;Facebook;20.06.19;22:41:11
118163;Facebook;20.06.19;22:45:08
118165;Facebook;20.06.19;22:45:58
118167;Facebook;20.06.19;22:50:32
118169;Facebook;20.06.19;22:52:49
118172;Facebook;20.06.19;22:55:50
118174;Facebook;20.06.19;23:02:04
118175;Facebook;20.06.19;23:02:50
118177;Facebook;20.06.19;23:06:50
118178;Facebook;20.06.19;23:07:38
118179;Facebook;20.06.19;23:07:40
118180;Facebook;20.06.19;23:08:28
118181;Facebook;20.06.19;23:12:49
118182;Facebook;20.06.19;23:12:51
118183;Facebook;20.06.19;23:12:52
118185;Facebook;20.06.19;23:14:25
118186;Facebook;20.06.19;23:14:26
118189;Facebook;20.06.19;23:16:47
118192;Facebook;20.06.19;23:21:29
118193;Facebook;20.06.19;23:23:04
118196;Facebook;20.06.19;23:24:46
118197;Facebook;20.06.19;23:31:45
118206;Facebook;20.06.19;23:52:40
118207;Facebook;20.06.19;23:55:00
118208;Facebook;20.06.19;23:55:46
118211;Facebook;21.06.19;00:04:20
118213;Facebook;21.06.19;00:12:06
118217;Facebook;21.06.19;00:18:19
118218;Facebook;21.06.19;00:18:20
118220;Facebook;21.06.19;00:19:08
118222;Facebook;21.06.19;00:21:34
118227;Facebook;21.06.19;00:37:02
118228;Facebook;21.06.19;00:37:49
118247;Facebook;21.06.19;05:57:25
118261;Twitter;21.06.19;07:17:40
118262;Twitter;21.06.19;07:17:41
118263;Facebook;21.06.19;07:19:11
118266;Facebook;21.06.19;07:30:59
118283;Twitter;21.06.19;08:20:35
118284;Twitter;21.06.19;08:20:35
118293;Facebook;21.06.19;08:34:11
118304;Facebook;21.06.19;09:02:43
118317;Facebook;21.06.19;09:26:00
118321;Facebook;21.06.19;09:29:53
118324;Facebook;21.06.19;09:33:55
118348;Facebook;21.06.19;10:41:21
118353;Facebook;21.06.19;10:49:34
118357;Facebook;21.06.19;10:53:24
118359;Bearbeitung_ohneFreigabe;21.06.19;11:02:53
118366;Facebook;21.06.19;11:17:10
118376;Twitter;21.06.19;11:53:59
118379;Facebook;21.06.19;12:00:22
118381;Facebook;21.06.19;12:01:11
118405;Spam;21.06.19;12:50:54
118429;Sonstiges;21.06.19;13:37:50
118432;Twitter;21.06.19;13:52:02
118435;Sonstiges;21.06.19;14:03:04
118474;Sonstiges;21.06.19;14:47:27
118499;Twitter;21.06.19;15:23:37
118515;Bearbeiten_EILT;21.06.19;15:42:25
118518;Facebook;21.06.19;15:53:28
118531;Facebook;21.06.19;16:06:17
118533;Facebook;21.06.19;16:07:08
118534;Facebook;21.06.19;16:07:09
118535;Facebook;21.06.19;16:07:18
118542;Facebook;21.06.19;16:13:02
118544;Facebook;21.06.19;16:16:13
118549;Facebook;21.06.19;16:20:57
118552;Facebook;21.06.19;16:23:21
118556;Großer Verteiler;21.06.19;16:28:47
118563;Großer Verteiler;21.06.19;16:32:19
118566;Bearbeiten_EILT;21.06.19;16:36:51
118576;Sonstiges;21.06.19;16:52:00
118634;Facebook;21.06.19;18:14:25
118653;Facebook;21.06.19;18:52:01
118667;Facebook;21.06.19;19:11:11
118709;Facebook;21.06.19;20:23:38
118712;Facebook;21.06.19;20:27:05
118717;Facebook;21.06.19;20:33:01
118741;Facebook;21.06.19;21:26:10
118742;Facebook;21.06.19;21:27:47
118744;Twitter;21.06.19;21:29:15
118746;Facebook;21.06.19;21:34:50
118753;Facebook;21.06.19;21:47:20
118767;Facebook;21.06.19;22:01:36
118768;Facebook;21.06.19;22:01:37
118770;Facebook;21.06.19;22:03:21
118771;Facebook;21.06.19;22:05:53
118780;Facebook;21.06.19;22:13:36
118781;Facebook;21.06.19;22:16:11
118800;Facebook;21.06.19;23:08:03
118821;Sonstiges;21.06.19;23:51:09
118888;Bearbeiten_EILT;22.06.19;08:22:29
118895;Twitter;22.06.19;08:35:34
118939;Twitter;22.06.19;11:04:44
118960;Facebook;22.06.19;12:09:05
118964;Facebook;22.06.19;12:11:46
118984;Twitter;22.06.19;13:31:55
118985;Facebook;22.06.19;13:34:17
119001;Bearbeiten_EILT;22.06.19;14:23:11
119021;Facebook;22.06.19;15:23:11
119023;Facebook;22.06.19;15:25:44
119029;Facebook;22.06.19;15:47:07
119030;Facebook;22.06.19;15:54:31
119031;Facebook;22.06.19;15:55:20
119032;Facebook;22.06.19;16:02:51
119034;Facebook;22.06.19;16:03:40
119035;Facebook;22.06.19;16:04:29
119036;Facebook;22.06.19;16:05:17
119038;Facebook;22.06.19;16:08:39
119040;Facebook;22.06.19;16:11:08
119042;Facebook;22.06.19;16:13:36
119043;Twitter;22.06.19;16:14:23
119045;Facebook;22.06.19;16:16:59
119047;Twitter;22.06.19;16:27:35
119049;Twitter;22.06.19;16:30:38
119056;Facebook;22.06.19;16:45:52
119057;Facebook;22.06.19;16:46:49
119059;Facebook;22.06.19;16:48:31
119062;Sonstiges;22.06.19;16:51:46
119072;Facebook;22.06.19;17:09:32
119074;Facebook;22.06.19;17:11:12
119076;Facebook;22.06.19;17:16:50
119090;Facebook;22.06.19;17:40:22
119099;Sonstiges;22.06.19;18:01:47
119118;Facebook;22.06.19;19:19:18
119120;Bearbeitung_ohneFreigabe;22.06.19;19:20:22
119122;Facebook;22.06.19;19:25:55
119126;Facebook;22.06.19;19:28:16
119132;Bearbeiten_EILT;22.06.19;19:37:30
119139;Facebook;22.06.19;19:52:27
119143;Facebook;22.06.19;20:01:46
119148;Facebook;22.06.19;20:07:44
119152;Facebook;22.06.19;20:12:12
119154;Facebook;22.06.19;20:14:58
119158;Facebook;22.06.19;20:25:10
119159;Twitter;22.06.19;20:29:07
119161;Twitter;22.06.19;20:32:10
119168;Facebook;22.06.19;20:48:06
119170;Twitter;22.06.19;20:48:25
119183;Facebook;22.06.19;21:20:44
119186;Twitter;22.06.19;21:22:57
119188;Facebook;22.06.19;21:28:52
119191;Twitter;22.06.19;21:34:10
119207;Facebook;22.06.19;22:11:45
119210;Twitter;22.06.19;22:13:46
119215;Facebook;22.06.19;22:22:09
119218;Facebook;22.06.19;22:24:35
119219;Facebook;22.06.19;22:26:13
119220;Twitter;22.06.19;22:27:57
119224;Facebook;22.06.19;22:31:53
119227;Twitter;22.06.19;22:37:05
119228;Facebook;22.06.19;22:38:27
119232;Facebook;22.06.19;22:42:33
119247;Facebook;22.06.19;22:49:35
119249;Facebook;22.06.19;22:50:28
119251;Facebook;22.06.19;22:52:09
119265;Facebook;22.06.19;23:09:16
119270;Facebook;22.06.19;23:16:10
119278;Facebook;22.06.19;23:25:57
119290;Twitter;22.06.19;23:58:20
119296;Facebook;23.06.19;00:16:40
119305;Großer Verteiler;23.06.19;00:36:09
119314;Bearbeitung_ohneFreigabe;23.06.19;01:01:30
119319;Großer Verteiler;23.06.19;01:14:36
119330;Facebook;23.06.19;01:55:56
119335;Facebook;23.06.19;02:27:54
119339;Facebook;23.06.19;03:13:24
119352;Facebook;23.06.19;05:55:14
119362;Facebook;23.06.19;06:46:33
119375;Facebook;23.06.19;07:37:54
119376;Facebook;23.06.19;07:37:55
119380;Facebook;23.06.19;07:51:53
119429;Facebook;23.06.19;08:09:32
119430;Facebook;23.06.19;08:12:47
119440;Facebook;23.06.19;08:30:02
119445;Facebook;23.06.19;08:40:29
119451;Facebook;23.06.19;09:15:20
119455;Facebook;23.06.19;09:17:51
119458;Facebook;23.06.19;09:23:11
119463;Facebook;23.06.19;09:38:03
119464;Facebook;23.06.19;09:40:26
119471;Facebook;23.06.19;10:06:51
119473;Spam;23.06.19;10:10:04
